"card","reports","age","income","share","expenditure","owner","selfemp","dependents","months","majorcards","active"
0,0,24.16667,1.5,0.02392328,0,0,0,0,18,1,0
1,0,24.83333,2.15,0.1720774,387.1742,0,0,0,12,1,4
1,0,32.75,2.35,3e-04,136.0408,0,0,0,12,1,9
0,0,39.91667,4.6,0.01847894,0,1,1,3,150,1,1
1,0,21.16667,1.5,0.01070092,32.775,0,0,0,12,1,0
1,0,62.5,2.6545,0.1037453,442.4458,0,0,0,216,1,1
0,1,36.33333,4.1,0.0002926829,0,0,0,0,5,0,14
1,0,23,4.9,0.01710906,45.12417,0,0,0,108,0,0
1,0,28.33333,6.2,0.0003636364,0,0,0,0,18,1,9
1,1,24.5,3.27,0.2386927,650.4375,0,0,0,21,1,9
1,2,47.33333,3.7,0.2309477,2001.547,1,0,2,9,1,11
1,0,50.91667,9,0.2131486,470.9733,0,0,3,147,1,6
0,0,23.58333,4.5,0.09626533,0,0,0,2,301,1,1
1,1,29,2.7,0.0004444444,36.25,0,0,1,120,1,1
1,0,45.25,2.82,0.1384322,426.8325,0,0,0,2,0,2
0,0,31.66667,3.2,0.042129,36.25,1,0,1,24,1,1
1,0,31.83333,2.3,0.1304742,337.0583,1,0,1,144,1,14
0,0,37.58333,2.205,0.04400998,0,0,0,0,4,1,0
1,3,28.91667,2.1,0.2204731,242.195,0,0,2,24,1,11
1,0,36.08333,4.1,0.0004285714,0,1,0,2,30,1,0
1,0,38.33333,3,0.2000322,383.3117,0,0,1,63,1,2
1,0,25.5,2.8,0.1980021,476.3158,0,0,1,30,1,11
1,0,28.16667,5.1,0.03296432,140.015,0,0,1,63,1,3
1,0,34.58333,5.5,0.05487727,251.5208,1,1,2,161,1,7
1,14,24.5,2.304,0.3747426,0,1,0,0,76,1,15
0,0,31.83333,2.3,0.2000322,0,0,0,1,63,1,3
1,0,44.5,1.9,0.2008407,245.3308,0,0,1,14,0,4
1,0,23.83333,7.125,0.1386009,59.85417,0,0,0,15,1,8
0,0,22.66667,1.5,0.1196407,0,0,0,0,3,1,4
1,0,47.58333,4.65,0.01516022,58.24583,0,1,1,114,1,1
1,0,30.16667,2.8,0.1643857,383.5667,0,0,0,12,1,16
1,1,29.16667,2.5224,0.2354365,361.1617,0,0,1,100,1,3
1,0,42.83333,3.5412,0.007309545,541.2958,0,0,0,108,1,2
1,0,52.33333,2.2224,0.3980818,737.0808,1,0,3,30,1,7
1,0,32.5,3.7,0.03635741,175.6442,1,0,2,148,1,16
1,0,46,1.8,0.1816442,469.2475,0,0,1,40,1,2
1,6,47,5.6335,0.0005106383,0,1,0,3,159,1,10
0,0,29.08333,1.82,0.0004195804,0,0,0,0,38,1,0
1,0,42.08333,2.8,0.07068036,80.45084,1,0,0,98,1,4
0,12,43.25,1.7,0.00024,16.63417,0,1,4,228,1,14
1,0,21.41667,1.8468,0.011423,16.91333,0,0,0,30,1,4
0,0,36.66667,3.12,0.03591921,0,1,0,3,77,1,5
0,0,47.5,1.97,0.026928,0,0,0,1,7,1,8
1,0,25.16667,4.5,0.04983472,359.1225,0,0,0,14,1,15
1,0,48.25,3.5,0.0219424,319.7925,0,0,1,121,0,5
1,0,25.58333,3.1144,0.3252597,150.1767,0,0,0,2,0,7
1,1,28.91667,1.511,0.0007941761,412.9933,0,0,0,44,1,8
1,0,27.5,2,6e-04,0,0,0,0,201,1,16
1,0,83.5,2.8725,0.07551762,13.33333,1,1,0,38,0,5
1,0,41.25,4.386,0.0002735978,52.48917,1,0,3,172,1,9
1,0,23.25,2.32,0.05342556,225.2692,0,0,0,3,1,8
1,0,45.08333,4.6,0.07776695,138.7133,0,0,0,5,1,5
0,0,26.5,2,0.016231,0,1,0,3,60,1,7
1,0,55.16667,3,0.03858522,173.4675,0,0,1,60,1,13
1,0,52.33333,7,0.02882272,59.11917,1,0,1,243,1,3
1,0,26.33333,2.95,0.06724951,325.85,0,0,2,24,1,5
1,1,50.91667,4.3,0.1578128,310.8417,0,0,0,12,1,1
0,0,40.33333,2.8,0.0006779661,0,0,0,0,102,1,1
1,7,22.66667,1.79,4e-04,258.8783,0,0,2,84,1,13
1,0,20.25,1.85,0.07990742,527.9417,1,0,0,96,1,16
1,0,26.08333,2.23,0.05652018,104.7833,0,0,0,60,1,1
1,0,22.5,2.5,0.00048,663.7692,0,0,3,43,1,0
1,0,25.75,3.5091,0.1596184,466.3475,1,0,4,34,1,9
1,0,27.33333,3.2875,0.03242008,38.365,0,0,1,54,1,4
1,0,43.33333,4.232,0.1239747,437.1342,1,0,0,30,1,0
0,0,61.08333,4.32,0.0006486487,0,0,0,1,50,1,14
1,0,26,2.2,0.06601682,114.2533,0,0,1,28,1,6
0,0,30,3.5,0.0003428572,0,0,0,0,54,0,0
1,0,25.41667,3,0.1660628,293.0417,0,0,0,12,1,1
0,2,35.91667,1.8,0.4559923,0,1,0,2,98,1,15
1,0,25.66667,2.3,0.2000322,113.0992,0,0,1,63,1,8
1,0,29,3.5,0.062952,175.4442,0,0,1,18,1,3
1,0,34.25,2,0.05233015,111.675,0,0,0,12,1,3
0,0,59,3.5,5e-04,0,0,0,0,365,1,0
1,0,30,2.5,0.0726416,151.3367,0,0,0,15,1,2
0,0,37.58333,4.475,0.0002681564,0,0,0,2,90,1,4
0,3,32.41667,2.06,0.106824,0,0,0,0,48,1,0
1,1,21.58333,10.032,0.03704,289.0442,0,0,3,35,1,11
1,0,47.08333,4.5,0.1395,193.2933,1,0,0,2,1,0
0,0,36.33333,2.95,0.01680412,0,0,0,1,10,1,13
1,0,25.33333,7,0.00075,59.11917,0,0,0,18,1,0
1,0,35.33333,3.4,3e-04,59.85417,0,0,2,120,1,1
0,4,26.08333,2.375,0.142851,0,1,1,1,209,1,10
1,0,34.91667,3.2,0.4258454,313.4333,1,0,0,24,1,7
1,0,58.08333,3.5,0.0003428572,97.18417,0,0,6,12,1,0
1,0,31.5,3,0.1900073,475.0183,0,0,3,10,0,0
1,0,21.66667,2.6,0.1106287,162.4458,0,0,0,18,1,7
0,2,23.33333,1.85,0.06057946,0,0,0,0,4,1,4
1,0,22.66667,2.1,0.179709,116.4492,0,0,0,12,1,8
1,0,30.08333,1.95,0.1804298,292.9483,1,0,3,50,1,10
0,0,34.16667,3.5995,0.0003333796,0,0,0,0,6,1,0
1,0,42.83333,2.2,0.0005454546,0,0,0,4,84,0,0
1,1,31.58333,3,0.2136177,209.8442,0,0,0,7,1,1
1,0,32.33333,2.16,0.02572685,46.14167,0,0,0,7,1,4
0,0,24.75,9,0.0005217391,0,0,0,0,24,1,12
1,0,45.16667,3.5,0.13624,16.63417,1,0,0,234,0,18
1,0,34.75,2,0.04128572,71.66666,1,0,2,38,1,6
1,0,27.91667,5,0.1209914,145.7192,0,0,2,38,1,8
1,0,40.16667,3.5,0.07000694,101.4942,0,0,0,180,1,0
1,0,41.41667,2.4,0.003142857,68.38417,0,0,0,12,1,9
1,0,24.5,2.65,0.2339912,159.655,0,0,0,8,1,0
1,0,30.33333,5.6,0.08529589,398.0475,1,0,0,84,1,16
1,0,40.41667,3.115,0.1594194,199.0042,1,0,0,60,1,11
1,0,28.33333,2,0.00048,121.3367,1,0,0,24,1,2
1,0,83.5,2,6e-04,38.71416,0,1,0,108,1,11
1,0,21.91667,3,0.004701667,758.9391,0,0,0,15,0,3
0,1,32.66667,1.8769,0.3536299,0,1,0,0,12,1,3
1,0,29.08333,5,0.03186978,674.9092,0,0,4,15,1,1
1,1,39.83333,1.7123,0.0930713,193.3225,0,0,0,72,1,0
1,0,25.75,4,0.0921725,89.82667,0,0,1,12,0,8
1,0,25.25,2.2375,0.08183375,163.4175,0,0,0,38,1,2
1,0,22.66667,1.79,0.03977939,108.9767,0,0,0,58,1,14
1,0,37.66667,3.42,0.01116743,64.56,1,0,2,96,1,0
0,1,25.25,1.8,0.0006666667,0,0,0,0,4,1,2
1,0,28.83333,3,0.04339778,131.7658,1,0,0,56,1,7
1,0,24.25,3.5,0.2582515,860.755,0,0,1,60,0,11
1,0,23.83333,2.07,0.0005797101,0,0,0,0,6,1,0
1,0,19,2.2,0.1672143,390.1667,0,0,1,10,0,0
1,0,30.75,2.4585,0.00024,308.0492,1,1,2,53,1,16
1,0,30.16667,2.1888,0.0002884615,270.3683,0,0,6,37,1,3
0,0,48.25,2.3,6e-04,0,0,0,1,24,0,5
0,1,44.25,2.7,0.0004444444,0,1,0,0,120,1,3
1,0,52.33333,2.69,0.1571033,79.685,0,0,1,243,1,3
1,0,30.08333,3.73,0.09561973,179.7708,1,0,1,151,1,9
1,0,38.91667,3,0.0938035,124.4758,1,0,1,8,0,11
0,0,24.91667,4.3,2e-04,57.91583,0,0,2,17,1,9
1,0,38.16667,5.5,0.192044,205.5133,1,0,0,99,1,9
0,0,27.41667,1.64,0.0007317073,0,1,0,0,104,1,7
1,0,44.25,7.6,0.001798365,310.7358,1,0,0,57,1,11
0,0,18.16667,2.82,0.0418539,0,0,0,0,12,0,1
1,0,24.58333,2.2,0.1107659,127.1183,1,1,0,12,1,15
0,0,19,2.6611,0.09956446,0,0,0,0,24,1,8
1,0,31.66667,3.805,0.008436268,0,1,0,0,30,1,7
1,1,33.08333,4,0.0007692308,854.785,1,0,0,42,1,3
0,0,35,2.25,0.1113085,0,1,0,1,12,1,3
1,0,24.75,5.6,0.1550486,436.2592,1,0,4,84,0,6
1,0,34.91667,1.77,0.4258454,1774.356,0,0,0,36,1,1
1,0,22.5,4.5,0.1013325,67.0975,1,0,2,23,1,0
1,1,36.83333,2.51,0.2386927,650.4375,0,0,1,12,1,16
0,2,27.58333,10.032,0.01013447,84.39083,0,0,2,168,1,5
1,0,19.91667,1.6,0.06020943,175.4442,0,0,2,51,1,1
1,0,69.75,1.8,0.04541571,132.1292,1,0,0,8,0,5
1,0,24.33333,3.9,0.06601682,305.8375,0,0,2,27,1,6
1,0,18.5,4,0.0007058823,440.6908,0,0,0,4,0,10
1,0,43.66667,5.2,0.146526,182.825,1,0,1,12,1,11
1,0,45.58333,11.9999,8e-04,200.4933,1,1,0,24,1,0
1,0,49.16667,2.3,0.01116311,92.44167,1,0,1,24,1,12
1,0,29.33333,3.5,0.04474897,82.92084,1,0,3,121,0,5
1,0,20.25,2.2,0.3426108,121.0308,0,0,0,22,1,6
1,0,45.75,5,0.001525,5.520833,1,0,0,24,1,6
1,5,46,5.5,0.0004828585,251.5208,0,0,2,161,1,10
1,0,39.58333,2.5,0.1922148,510.09,1,0,0,24,1,14
0,0,30.66667,2.74,0.0001428571,0,1,0,3,76,1,8
1,0,23.16667,2.7,0.08745825,207.7133,1,0,1,50,0,8
1,0,28.91667,2.1,0.00294316,7.083333,0,0,2,18,1,0
1,0,44.66667,5.8,0.03306483,19.59,1,0,0,3,1,6
1,0,25.83333,9.2,0.0598016,664.1208,0,0,0,6,0,0
1,0,30,3.9,0.3527866,104.5358,0,0,0,6,0,2
0,0,21.41667,1.5,0.06716603,0,0,0,0,24,1,0
0,4,57.75,1.75,6e-04,0,0,1,0,108,0,0
0,2,33.83333,4.4,0.0003157895,0,1,0,0,84,1,15
1,0,50.91667,1.75,0.2131486,71.95917,0,0,0,36,1,1
0,0,49,3.3,0.0007019597,0,1,0,0,252,1,0
1,0,44,4.9,0.000244898,0,1,0,4,60,1,16
1,1,41.83333,5,0.1501082,0,1,0,3,110,1,7
1,0,25,2.4,0.227364,568.2433,0,0,0,46,1,9
1,0,43.83333,3.25,0.08745825,159.36,1,0,2,50,1,6
1,0,24.5,3.06,0.1705402,54.96917,0,0,1,3,1,0
1,0,39.5,3,0.016231,140.3467,1,0,3,14,1,9
1,0,30.66667,3,4e-04,38.70833,1,0,1,26,1,6
1,0,43.66667,3,0.0801425,57.30667,1,0,1,42,1,2
0,3,46.33333,4.6,0.008841666,0,1,0,1,57,1,3
1,0,34.16667,3.4,0.05412025,106.7208,0,0,0,12,1,8
1,1,38.83333,2.52,0.08646706,147.3333,0,0,0,64,1,8
1,5,37.08333,5.49,0.160214,732.9792,0,0,1,60,1,5
0,0,19.5,2.98,0.1221516,0,1,0,0,18,1,0
0,3,27.41667,6.72,0.0003333333,0,0,0,3,18,1,2
0,0,25.83333,2.25,0.0003076923,0,1,0,0,240,1,3
1,0,36.58333,7,0.333848,896.9384,1,0,5,18,1,5
1,1,29.16667,2.2,0.0204978,69.79333,0,0,1,49,1,7
1,0,34.75,2.9,0.0004494382,0,0,0,0,51,1,25
0,0,30.08333,6.7,0.2897866,445.8058,1,0,0,35,1,18
0,0,61.58333,3.75,0.00032,0,1,0,0,136,0,5
1,0,31.83333,2.4192,0.05800388,116.3525,0,0,0,24,1,15
1,0,38.83333,2.5,0.2339912,487.4817,0,0,0,188,1,19
1,0,37.08333,7,0.1316562,285.255,1,0,3,24,1,8
1,2,23.66667,3,0.1758282,494.4875,1,0,1,28,1,4
0,0,30.08333,4.6,0.0003846154,0,0,0,2,57,0,5
1,0,42.66667,2.59,0.03148378,67.53584,1,1,3,96,1,5
1,2,29.41667,2.1,0.0006091371,126.1033,1,0,3,90,1,6
1,0,52.66667,4.2,0.08191958,98.6825,0,0,0,220,0,8
1,0,29.83333,2.19,0.4874438,889.585,0,0,1,6,0,11
1,0,27.5,2,0.004863637,17.08333,0,0,0,12,1,0
1,0,34.58333,3.1,0.0970047,469.2475,1,0,2,3,1,15
1,0,30.83333,3.3,0.0003636364,0,1,0,3,36,1,9
1,0,26.5,2.7,0.2532993,92.26334,0,0,0,6,0,7
0,0,37.16667,2.9,0.0006543432,0,0,0,2,9,0,3
1,0,33.16667,3.2905,0.01756572,51.645,1,0,0,62,0,5
1,0,32.83333,2.7,0.0004444444,101.6833,0,0,2,24,1,20
1,0,23.83333,1.56,0.04364769,141.6883,1,0,1,33,1,1
1,0,27.16667,1.8,0.3761903,940.3925,0,0,2,30,1,7
0,0,31.33333,3.2,0.04113469,0,0,0,2,17,1,0
1,0,32.66667,3.65,0.5383649,1637.527,1,1,0,12,1,5
1,0,25.16667,1.8,0.09848222,147.7233,0,0,5,1,0,9
0,0,23.83333,1.53,0.1539746,11.6725,1,0,0,144,1,10
1,0,39.08333,1.99,0.2490915,412.9933,1,0,0,82,1,8
1,10,24.33333,3,0.09068,6.145833,1,1,1,144,1,11
1,0,24.75,5.43,0.007506077,91.4125,1,1,0,14,1,10
1,1,42.75,3.6,0.03806583,239.4867,1,0,0,60,1,13
0,0,41.58333,4.6,0.0457034,0,0,0,2,6,1,3
1,0,33.33333,4,0.0003636364,66.7325,1,1,2,14,1,12
1,0,24.08333,2.6796,0.04957879,221.8892,1,1,0,36,1,4
1,0,24.83333,2.15,0.1966153,387.1742,0,0,0,12,1,4
1,0,0.1666667,1.8,0.1843664,497.7058,0,0,0,5,1,16
1,0,45.91667,4,0.03421425,153.7267,1,0,0,6,1,3
0,0,26.83333,2.1,0.02006617,0,0,0,1,24,1,18
0,0,30.41667,2.55,0.0048,0,1,0,3,45,1,0
1,0,30.66667,3.5,0.0611788,127.3725,0,0,2,12,1,23
1,0,25.91667,2,0.1078696,188.1858,0,0,1,150,1,0
1,0,34.83333,3,0.05977204,101.8542,1,0,6,12,1,16
1,0,35.25,5.6335,0.0002130114,171.8608,1,0,0,51,0,9
1,1,35.83333,2.4,0.03635741,46.60583,0,1,2,37,1,13
1,0,39.66667,3,0.0920405,306.4683,1,0,0,72,1,9
0,4,42.66667,6.2,0.0005128205,0,1,0,0,61,1,6
1,0,49.16667,2.2,0.07661773,140.2992,0,0,0,9,1,12
0,0,28.5,2,0.01046967,0,0,0,3,3,1,2
1,1,38.83333,3.3,0.03635741,175.6442,1,0,2,148,1,16
1,0,30.58333,1.8,0.01989944,36.205,0,0,0,30,1,10
1,0,27.25,5.4,0.01299352,67.20167,0,0,0,16,1,5
1,0,24,3.6,0.0836781,146.27,1,0,2,24,1,14
1,0,27.25,3.15,0.002403846,170.4667,1,0,0,7,1,9
0,1,38.83333,2.7,0.0004444444,0,0,0,1,300,1,6
1,0,35.16667,4.815,0.04295223,116.315,1,0,2,48,1,18
1,0,23.83333,2.8,0.003491803,0,1,0,1,84,1,2
1,0,51.66667,2.4,0.1922946,39.91167,1,0,1,96,0,3
1,0,34.91667,2.6875,0.07412688,165.93,1,0,3,85,1,12
1,0,19.08333,2.6,0.1316562,285.255,0,0,0,87,1,2
1,1,27.66667,2.15,0.01495,0,0,1,0,97,1,13
0,0,46.25,4.5,0.9063205,203.1333,1,1,0,17,1,2
1,0,47.16667,2.56,0.1502422,42.51667,0,0,0,10,0,2
1,0,25.41667,2.45,0.09007061,71.95917,0,1,0,150,1,2
1,3,36.5,4,0.0121468,45.35417,1,0,4,28,0,12
1,1,52.33333,2,0.0005714286,664.6025,1,0,3,84,1,0
1,1,18.75,1.968,0.06387195,103.9167,0,0,1,36,1,8
1,0,35.83333,2.5,0.0791488,164.81,1,0,1,42,0,11
1,0,41.75,3.9946,0.0003428572,253.6292,1,0,2,38,1,19
1,0,24.25,3.75,4e-04,292.6633,0,0,3,18,1,7
1,0,22.41667,2.3,0.07491956,143.4292,0,0,0,268,1,2
1,0,22.33333,1.8,0.08336612,124.6325,0,0,0,51,1,3
1,0,33.08333,2.2,0.3152637,577.9833,0,0,0,143,1,1
1,0,34.66667,4.8,0.06658583,266.3433,1,0,3,15,1,0
1,2,27.91667,10.032,0.01792304,84.39083,1,0,2,134,1,15
1,0,36.5,4.1,0.138147,193.3225,1,0,0,44,1,15
1,0,44.91667,2.7811,0.03635741,121.6333,1,0,0,3,1,0
1,0,37.25,6,0.0007718034,20.18083,0,0,0,50,1,0
1,0,24.5,3.5,0.05955571,158.6017,0,0,0,34,0,0
0,0,42.41667,1.8,0.0006666667,0,0,0,3,48,1,10
1,0,36,3.9,0.05496077,306.4683,1,0,0,12,1,11
1,0,20.66667,2,0.100224,703.4067,1,0,0,30,1,13
1,0,41.83333,4.5,0.08238,569.5458,1,0,3,96,1,6
0,0,29.16667,1.85,0.0006486487,0,0,0,1,28,0,0
1,0,32.08333,1.6,0.03532235,351.3633,1,0,0,121,1,3
1,0,34.08333,4.85,0.04899547,198.0233,0,0,1,114,1,11
1,0,37.16667,2.825,0.1656494,153.7517,0,0,1,14,1,2
1,1,33.5,2.7,0.03820546,0,0,0,1,49,0,6
1,0,32.83333,1.45,0.0008275862,327.7367,1,0,0,242,1,4
0,0,26.75,1.8,5e-04,0,0,0,0,27,1,2
0,0,33.25,2.62,0.0003243243,0,1,0,1,72,1,9
0,0,31.25,4.8,0.2829621,404.49,0,0,0,30,1,13
1,0,35.91667,2.6,0.8778461,470.2967,0,0,0,4,1,9
1,0,42.91667,4,0.07213325,240.2775,0,0,2,180,1,11
1,0,29.16667,2.5,0.03987022,149.0967,1,0,0,132,1,9
0,2,38.5,3.7,0.0003243243,0,0,0,2,24,1,11
0,0,42,3.836,0.0003157895,483.0608,0,0,0,14,1,0
0,2,25.83333,2.315,0.000754717,0,0,0,0,87,1,9
1,2,22.33333,2.07,0.08228679,191.8358,0,0,0,4,1,7
1,0,31.08333,5.1,0.0049,7.416667,0,0,0,26,1,13
0,1,40.5,4.0128,0.0003809524,0,1,0,1,12,1,17
0,0,32.66667,4.4692,0.002148035,7.083333,0,0,0,6,0,1
1,0,21.58333,5.6,0.08529589,166.2383,1,0,0,26,1,4
1,0,45.75,3.1,0.1816442,469.2475,1,0,0,40,1,15
1,0,28.16667,2.5,0.0032,5.833333,0,0,1,24,1,11
1,0,30.41667,1.5,0.03886773,78.885,1,0,1,3,0,12
1,0,47,1.59,0.006584255,238.3275,1,0,2,87,1,9
1,0,42.75,3.6,0.07879038,113.9475,0,0,1,76,1,22
1,0,44.5,2.76,0.01036232,493.7333,1,0,0,30,1,13
1,0,37.66667,2.385,0.1676499,332.7042,1,0,0,168,1,12
1,0,28,2.6,0.02366667,42.51667,0,0,0,84,1,5
1,0,32.83333,2.5,0.09045292,327.7367,0,0,1,4,1,3
1,0,22.91667,3.75,0.09851731,128.0725,1,0,0,288,1,7
0,4,57.75,2.16,6e-04,0,0,1,0,74,0,44
0,1,30.16667,2.9,0.0004137931,0,0,0,1,12,1,0
0,0,56,7.5,0.0008275862,0,1,0,0,8,1,5
1,0,37.16667,2.82,0.0118375,37.71333,0,0,0,10,1,1
0,1,63.41667,2.1375,0.03306483,0,1,0,0,240,1,6
1,0,23,2.2,5e-04,0,0,0,0,1,1,0
0,0,28.91667,1.511,0.0007941761,362.6383,0,0,0,16,1,15
0,0,33,2,0.0055,0,1,0,0,65,0,4
1,0,28.16667,1.548,0.0007751938,0,1,0,3,5,1,1
0,12,52.33333,2,6e-04,16.63417,1,0,4,54,1,14
1,0,39.66667,3,0.02240434,580.9725,1,1,0,15,1,22
1,0,48.33333,2.95,0.03642203,25.29167,1,1,0,132,1,9
1,0,47.5,2.6611,0.09956446,220.7925,1,0,3,269,1,8
1,0,32.25,2,0.073052,220.8942,0,0,2,24,1,13
1,0,52.66667,3,0.02599111,77.80666,0,0,3,16,1,9
0,1,26.25,3.3984,0.0005217391,0,1,0,2,29,0,4
1,0,34.58333,7,0.02501619,206.3817,1,1,6,63,1,14
1,0,37.16667,1.7,0.0006543432,163.4175,0,0,3,7,0,25
1,0,48.33333,1.939,0.03187233,79.17583,0,0,1,180,1,12
1,0,50.91667,1.75,0.1951083,471.345,1,0,0,147,1,8
1,0,53,1.7,0.01221235,16.63417,1,0,0,108,1,18
1,0,20.66667,4.9,0.000244898,156.9,0,0,1,6,1,10
1,0,40.08333,3,0.3980818,1352.488,1,0,2,72,1,14
1,0,32.41667,2.2,0.01560016,129.3333,1,0,1,67,1,1
1,1,20.91667,2.625,0.2689328,552.7242,1,1,0,12,1,2
0,0,23,1.56,0.09312976,0,1,0,0,17,1,3
1,0,28.16667,2.652,0.07283182,100.4167,1,0,1,24,1,3
1,0,43.91667,3,0.04662429,315.9425,1,0,0,12,1,16
0,0,36.41667,5.2,0.3755244,0,1,0,2,12,0,1
1,0,29.08333,2.04,0.1619782,204.0875,1,0,4,3,1,12
1,1,27.75,2.04,0.05496077,178.4558,0,0,0,24,1,7
0,0,47.58333,2.2,0.05146786,46.52333,0,0,0,30,1,8
0,0,32.33333,2.5,0.00048,0,0,0,1,60,0,0
1,0,30.83333,3.4,0.062629,156.5725,1,0,3,72,1,8
1,0,46.25,3.2,0.1080344,287.7583,1,1,0,68,1,2
1,0,26.66667,3.1,0.02353625,30.54833,1,0,0,75,1,5
1,0,35.83333,1.8829,0.1794971,304.895,0,0,1,12,1,9
1,6,21.83333,4,3e-04,163.8392,0,0,0,29,0,1
1,0,25.91667,3,0.061896,34.15583,1,0,3,134,1,16
0,1,58.91667,2.7,0.0006521739,0,1,0,2,252,1,8
1,0,35.83333,3.96,0.002424242,164.81,1,0,1,42,0,5
1,0,23.08333,5.112,0.02974648,126.3867,0,0,2,3,1,0
1,0,51.66667,2.5,0.229822,478.7125,1,0,0,12,0,3
1,0,34,2.3,0.07138018,321.2108,1,0,0,65,1,4
1,0,30.58333,3.5,0.054492,158.6017,0,0,0,34,1,18
1,0,29.16667,2.1,0.0767256,228.9658,0,0,0,7,0,0
1,1,41.33333,1.5896,0.2052491,449.0392,0,0,0,180,0,16
1,0,26.08333,1.56,0.06123782,79.60917,0,0,2,18,0,2
1,0,31.91667,3.25,0.111475,233.0417,0,0,0,6,1,5
1,0,20.58333,2.7,0.118307,266.1908,0,0,3,147,1,12
1,0,23.41667,4.7,0.1200515,204.0875,1,0,0,7,1,12
1,0,23.75,1.5678,0.0007654037,101.8542,1,0,1,232,1,0
1,0,24.83333,6.2,0.1706156,881.2642,0,0,0,23,1,7
1,0,36.66667,2.19,0.03591921,112.9942,0,0,3,6,1,4
1,0,24.58333,3.2,6e-04,142.8775,0,0,0,7,0,6
1,0,48.16667,1.5,0.2265,434.125,1,1,0,72,0,2
1,0,25.25,2.32,0.1166047,201.6583,0,0,0,3,1,12
0,0,69.75,3.7,0.1893335,0,1,0,2,528,0,2
0,0,45.75,5,0.001525,5.520833,1,0,0,144,0,5
0,0,25.16667,2.534,0.0004735596,0,0,0,1,14,1,3
0,1,49.83333,2.28,0.06735965,127.9833,1,0,2,160,0,13
1,0,33.75,2.5,0.0775176,137.8692,0,0,1,25,1,7
1,0,23.16667,2.6,0.8245508,1786.277,0,0,3,36,1,12
0,2,24.75,2.2,0.1550486,0,1,0,0,36,1,6
0,4,40.41667,2.448,0.2090833,0,1,0,2,41,1,0
1,2,48.25,3.9,0.0001764706,1949.862,1,0,3,56,1,20
0,0,35.83333,4.3,0.0002666667,0,1,0,1,6,0,0
1,0,31.25,4.96,0.1054817,309.91,1,0,2,12,1,12
1,1,39.91667,5,0.0140794,58.08083,0,0,0,14,0,0
1,0,34.91667,2.1,0.05904476,103.3283,0,0,0,49,1,11
1,0,47.33333,2.3,0.2309477,2001.547,0,0,2,9,1,6
1,0,19.5,1.56,0.0007692308,80.45084,1,0,0,46,0,14
1,9,24,2.6,0.0005217391,162.4458,0,0,3,15,1,23
1,1,40,4.9875,0.0002406015,59.19417,1,0,2,32,1,13
1,6,35.25,1.85,0.05965243,91.96417,1,0,3,24,0,10
0,0,23.75,1.672,0.06724951,0,0,0,0,222,0,0
1,0,45.16667,3.73,0.05783512,205.2542,0,0,1,1,1,9
1,0,33.25,3.6,0.02599111,258.1667,1,0,0,16,1,9
1,0,38.75,2.8463,0.007026666,0,1,0,1,24,1,16
1,0,24.91667,2.275,0.0452946,188.7275,0,0,0,31,1,7
1,0,25.33333,3,0.1900073,475.0183,0,0,1,63,0,0
1,1,24.58333,1.5,3e-04,429.905,1,0,0,228,1,32
0,0,26.33333,0.21,8e-04,0,1,0,2,42,1,1
1,0,41.25,4.386,0.1699286,396.5,1,0,3,172,1,23
1,0,20.16667,1.8,0.0006666667,0,0,0,0,6,1,2
1,0,24.58333,2.2,0.0005454546,415.8058,1,0,0,6,1,0
0,0,28.5,5.16,0.029469,0,1,1,0,51,1,1
1,0,45.58333,4.3,0.03501814,23.58333,1,0,2,6,1,31
1,0,20.58333,2.656,0.1594194,0,1,0,1,24,1,0
1,0,43.33333,6.8,0.1005738,569.9183,1,0,0,3,1,15
1,0,24.58333,2.52,0.06781389,142.2425,0,0,0,53,0,5
1,0,31.91667,2.7,0.1151311,258.8783,0,0,3,19,1,0
0,1,22,3.5,0.000631579,0,0,0,3,180,1,19
1,0,31.91667,2.1,0.06724951,138.5467,0,0,2,60,1,10
1,0,30.83333,2.5,0.006611111,839.3008,1,0,0,53,1,9
0,0,42,5.47,0.02919232,0,1,0,3,5,1,0
1,0,37.41667,2.35,0.067888,61.73583,0,0,3,114,1,9
0,2,22.08333,1.65,0.1329034,0,0,1,0,36,1,19
1,0,28.58333,3.12,0.08662446,0,1,0,0,13,1,7
1,0,54.66667,7.29,0.1065361,335.435,1,0,1,78,1,22
1,0,62,1.638,0.1151311,258.8783,1,0,0,19,1,1
1,0,21.83333,2.5,0.01570033,47.08167,1,0,0,32,1,19
1,0,26,5.3,0.05482528,242.145,1,0,0,24,1,20
0,0,45.08333,6.5,0.0001846154,0,0,0,2,120,1,17
1,0,32.25,2.136,0.05966339,106.2008,1,0,3,97,1,13
1,0,38.91667,7,0.05966339,106.2008,0,0,5,66,1,5
1,0,30.5,3.95,0.07802456,256.6642,1,0,1,18,1,7
1,0,39.58333,2.16,0.02055556,36.33333,0,0,0,100,0,2
1,0,55.58333,1.6,0.02353625,125.4817,1,0,0,24,1,31
1,0,42,3.4,0.03101882,87.63667,1,0,0,72,1,20
1,0,21.16667,2.28,0.1008329,201.5825,0,0,0,2,1,5
1,0,35.66667,2.8,0.1049978,70.285,1,0,1,72,1,20
1,0,37.75,1.6,0.0452946,188.7275,1,0,0,36,1,7
1,0,28.25,2.3,0.01421429,315.2017,1,0,1,27,0,19
